receiver,method,scope,budget,probability_variant,macro_f1,accuracy,balanced_accuracy,ece,adaptive_ece,nll,brier,mean_confidence,mean_correctness,confidence_accuracy_gap,entropy
20-19,P2_SHUFFLED,primary,128,raw,0.8240495609037245,0.8408818493150685,0.8409685010976986,0.1067711289780699,0.1064762187011744,0.6949277761316672,0.2618729454879977,0.9473574568338896,0.8408818493150685,0.1064756075188211,0.1391967325075245
20-19,RX_NORM,primary,128,raw,0.8901422754676437,0.8967465753424658,0.8968105079105035,0.0436174276858976,0.0428799392629976,0.3364552380151012,0.1608069502654674,0.9384901096534036,0.8967465753424658,0.0417435343109377,0.1703876166303916
20-19,SAR_GN,primary,128,raw,0.8840335223192637,0.8933647260273971,0.8934439455556589,0.0518749311668415,0.0514999864571919,0.3431624635644325,0.1629117598158704,0.94465861192662,0.8933647260273971,0.0512938858992228,0.1529043192033668
20-19,SAR_GN,primary,128,source_temperature,0.8840335223192637,0.8933647260273971,0.8934439455556589,0.0229614022302285,0.023518731912677,0.3025911121608468,0.1539988440305807,0.8978384115044804,0.8933647260273971,0.004473685477083,0.3194845844407611
20-19,SOURCE_NORM,primary,128,raw,0.903208814017499,0.9095890410958904,0.9096676780010376,0.0373086347570004,0.0365286379739999,0.2934024525798205,0.1395547698516865,0.9450938466394142,0.9095890410958904,0.0355048055435237,0.1533923193850239
20-19,SUP_FT_FULL_128,primary,128,raw,0.9734812519284852,0.9736301369863014,0.9736291791424484,0.0084363499043943,0.0062855941894119,0.0743698481466939,0.0387645488645843,0.9679505036914188,0.9736301369863014,-0.0056796332948828,0.0986511908842596
20-19,SUP_FT_HEAD_128,primary,128,raw,0.9156693292099464,0.9184503424657536,0.9184809502274592,0.0277784541899925,0.0283720382820967,0.2386266014974873,0.1233584995850146,0.9443279332200654,0.9184503424657536,0.0258775907543117,0.1585308333833727
20-19,T3A,primary,128,raw,0.9065219713781614,0.9129280821917808,0.9129960390393724,0.0980806645267477,0.0967013875666801,0.3054128913816725,0.1437594697457318,0.8163682155177151,0.9129280821917808,-0.0965598666740658,0.5675437000341622
20-19,T3A,primary,128,source_temperature,0.9065219713781614,0.9129280821917808,0.9129960390393724,0.0187397392474879,0.018253932107324,0.236831794754339,0.1269457522822009,0.9185422215223376,0.9129280821917808,0.0056141393305567,0.228474860214753
20-20,DG_CORAL,primary,128,raw,0.7851551373330675,0.7972174657534247,0.7972180934118897,0.0887854796853427,0.0886351373805728,0.6603972286211195,0.2982610053187108,0.8858004387972034,0.7972174657534247,0.0885829730437788,0.3149873891240083
20-20,DG_DANN,primary,128,raw,0.7477272359314476,0.7632277397260274,0.7633555248549566,0.1054566516961953,0.1057299069218235,0.7907550058738785,0.3493284904526902,0.8686405700235946,0.7632277397260274,0.1054128302975672,0.3637719168435583
20-20,DG_GROUPDRO,primary,128,raw,0.7293344355909215,0.7449486301369863,0.7449886348928232,0.1166947298670468,0.1162167503715378,0.8493526933152612,0.3832837361212787,0.8611366699003193,0.7449486301369863,0.116188039763333,0.3812192039081589
20-20,EMB_STD,primary,128,raw,0.7880236092651535,0.7977311643835616,0.7977832770288436,0.1134519423957761,0.1129865726226404,0.7351831732519333,0.3132084758861698,0.9107163501061396,0.7977311643835616,0.112985185722578,0.2384175519253547
20-20,EMB_STD,primary,128,source_temperature,0.7880236092651535,0.7977311643835616,0.7977832770288436,0.0365045796074927,0.0377393642272782,0.5756515778505805,0.2847183158298028,0.8334150102862727,0.7977311643835616,0.035683845902711,0.4850833981731791
20-20,P0,primary,128,raw,0.7641773300184596,0.7796660958904109,0.7797822039252513,0.1142869182849583,0.1142670773709677,0.7699866987247487,0.3336672510782486,0.893893124670913,0.7796660958904109,0.114227028780502,0.2907595054801086
20-20,P0,primary,128,source_temperature,0.7641773300184596,0.7796660958904109,0.7797822039252513,0.0462792200328931,0.0465745374567088,0.6324238009792069,0.3060862040362333,0.8143416604609017,0.7796660958904109,0.0346755645704907,0.5448555369300634
20-20,P0_WIDE,primary,128,raw,0.742366000492914,0.7581763698630137,0.7582538925762452,0.1303343007296374,0.1292223910411998,0.9190693410478786,0.3674241274670429,0.8873941523220698,0.7581763698630137,0.1292177824590559,0.3050363378717257
20-20,P1,primary,128,raw,0.7543548459480933,0.7696489726027397,0.7696823365411127,0.1434714805972698,0.1433025955337367,0.9881442352655746,0.3628160749911094,0.9129507200664854,0.7696489726027397,0.1433017474637456,0.230671277205965
20-20,P2,primary,128,raw,0.7820983389484553,0.7916095890410959,0.7916786710239483,0.1268910233403415,0.1265286732273661,0.8138733544694172,0.3271497894138327,0.9181300964831592,0.7916095890410959,0.1265205074420632,0.2170924327676814
20-20,P2,primary,128,source_temperature,0.7820983389484553,0.7916095890410959,0.7916786710239483,0.0481866003628635,0.0493077840174721,0.5933591890339287,0.2926101112165093,0.838608445705449,0.7916095890410959,0.0469988566643531,0.4679536667174119
20-20,P2_MISMATCHED_RX,primary,128,raw,0.7533995613153797,0.7679366438356163,0.7681112027556459,0.1451824509194248,0.1446274806643287,1.006404135521689,0.366341425267727,0.9125587488601162,0.7679366438356163,0.1446221050244998,0.2327046723227059
20-20,P2_NULL,primary,128,raw,0.768859945745045,0.7792380136986301,0.7793538465642362,0.1112366332481168,0.1107380645796146,0.7800942063862069,0.3342156575876677,0.8899573448343737,0.7792380136986301,0.1107193311357436,0.296926282449876
20-20,P2_SHUFFLED,primary,128,raw,0.758082068869588,0.7726455479452055,0.7728193389764751,0.144096615467195,0.1434864756096256,0.9867624260205284,0.3625353959572527,0.91612599650972,0.7726455479452055,0.1434804485645145,0.222837253026304
20-20,RX_NORM,primary,128,raw,0.7692186971633426,0.7848458904109589,0.7848419098131533,0.1115827252558904,0.1110479279338344,0.7390316882684256,0.3261622064645897,0.8958633435360628,0.7848458904109589,0.1110174531251039,0.286461176972265
20-20,SAR_GN,primary,128,raw,0.7641773300184596,0.7796660958904109,0.7797822039252513,0.1142869182849583,0.1142670773709677,0.7699866987247487,0.3336672510782486,0.893893124670913,0.7796660958904109,0.114227028780502,0.2907595054801086
20-20,SAR_GN,primary,128,source_temperature,0.7641773300184596,0.7796660958904109,0.7797822039252513,0.0462782204619628,0.0465739364559546,0.6324232999315939,0.3060859169053119,0.8143396474290183,0.7796660958904109,0.0346735515386073,0.544862091818083
20-20,SOURCE_NORM,primary,128,raw,0.7773821284456645,0.7903681506849315,0.7904196903208422,0.1033334083644647,0.1025319233351731,0.7192396324196287,0.3159809251034572,0.8928952514532036,0.7903681506849315,0.1025271007682719,0.2927124756580254
20-20,SUP_FT_FULL_128,primary,128,raw,0.9024888159763104,0.9035530821917808,0.903623333853169,0.0209004776322678,0.020058614939247,0.2710110556687398,0.141131241852034,0.9211988993167672,0.9035530821917808,0.0176458171249864,0.2223776948376797
20-20,SUP_FT_HEAD_128,primary,128,raw,0.806154047662789,0.8138698630136986,0.8139977474212401,0.078632672761299,0.0783487773640719,0.5681043816344598,0.2746882140432689,0.8922017958959284,0.8138698630136986,0.0783319328822297,0.2930990992142005
20-20,T3A,primary,128,raw,0.8000463922366835,0.8095034246575341,0.8095438429424281,0.0940875436606727,0.0939217641190561,0.5902418290411162,0.2816686417872561,0.7209490412087116,0.8095034246575341,-0.0885543834488226,0.8272931583150974
20-20,T3A,primary,128,source_temperature,0.8000463922366835,0.8095034246575341,0.8095438429424281,0.0409428062071841,0.0415653892869408,0.5466695910692605,0.2683626102437123,0.8308590588887881,0.8095034246575341,0.0213556342312538,0.4916405150985313
23-1,DG_CORAL,primary,128,raw,0.9160847062912848,0.9175085616438357,0.9175396814946288,0.0283582746370198,0.027925301026808,0.2581558381429992,0.1230734013909757,0.9423853457790532,0.9175085616438357,0.0248767841352175,0.1674211159317166
23-1,DG_DANN,primary,128,raw,0.905017288744317,0.906164383561644,0.9061984165914264,0.0192267568456646,0.0196044782591243,0.2816433774520529,0.1372158534279688,0.9221686972464652,0.906164383561644,0.0160043136848213,0.2292891303361948
23-1,DG_GROUPDRO,primary,128,raw,0.883042140666694,0.8849743150684931,0.8850361928133761,0.0227836501701696,0.0227826680777568,0.3573494912032183,0.1723208118363793,0.9041463763638056,0.8849743150684931,0.0191720612953123,0.2798179355747412
23-1,EMB_STD,primary,128,raw,0.9190346040008556,0.919777397260274,0.9197776830007188,0.0219729066150237,0.0211672584258326,0.260608925894497,0.122485828059737,0.940253708789712,0.919777397260274,0.0204763115294379,0.1725828286366046
23-1,EMB_STD,primary,128,source_temperature,0.9190346040008556,0.919777397260274,0.9197776830007188,0.0551953041349036,0.0537186892814164,0.2743969668847981,0.1259324455538728,0.8660587079788575,0.919777397260274,-0.0537186892814165,0.4370012088163618
23-1,P0,primary,128,raw,0.9150877681780932,0.9165667808219178,0.9166258993888128,0.0204439056437615,0.0193585351198809,0.264760838557997,0.1265551494768045,0.9341971108549568,0.9165667808219178,0.0176303300330389,0.1922057933922083
23-1,P0,primary,128,source_temperature,0.9150877681780932,0.9165667808219178,0.9166258993888128,0.0433685003909584,0.0415275095759584,0.2734115768530709,0.1281006213339727,0.875480166321636,0.9165667808219178,-0.0410866145002817,0.4018012072421918
23-1,P0_WIDE,primary,128,raw,0.906599692366624,0.9084760273972602,0.9085553909885882,0.0399795370839842,0.0389282762774661,0.3172777708033494,0.1396794832538767,0.9471145074049088,0.9084760273972602,0.0386384800076484,0.1480254274602012
23-1,P1,primary,128,raw,0.9084665266160844,0.9096318493150684,0.9096428395975236,0.0498380223588941,0.0495435821358114,0.3575315584972528,0.1426094804051161,0.959085876849952,0.9096318493150684,0.0494540275348835,0.1116761860930003
23-1,P2,primary,128,raw,0.9140686196781422,0.9148544520547944,0.9147825597677248,0.051419036083995,0.0512677504783113,0.3285608465242055,0.134865681573886,0.9661095205528586,0.9148544520547944,0.0512550684980639,0.0912123253914272
23-1,P2,primary,128,source_temperature,0.9140686196781422,0.9148544520547944,0.9147825597677248,0.0274656646898371,0.0260647654913481,0.2586330196659631,0.1241059870924473,0.8941399107942921,0.9148544520547944,-0.0207145412605023,0.348683615874824
23-1,P2_MISMATCHED_RX,primary,128,raw,0.8983893828527743,0.9003852739726028,0.900357303128764,0.0619765336178753,0.0617071378338214,0.4190725203443531,0.1617849630138904,0.962081896955122,0.9003852739726028,0.0616966229825191,0.1026659178778865
23-1,P2_NULL,primary,128,raw,0.9019032986533368,0.9030821917808218,0.9029865122790236,0.0469822088945401,0.0458883643877526,0.3424569065738527,0.1515060483426006,0.9489376999144378,0.9030821917808218,0.0458555081336159,0.1411721791828034
23-1,P2_SHUFFLED,primary,128,raw,0.905135847259379,0.9065068493150684,0.9064839853714028,0.0569517042322007,0.0569584003547589,0.3753523953837113,0.1505279127923207,0.9634543169123976,0.9065068493150684,0.056947467597329,0.0992773231186184
23-1,RX_NORM,primary,128,raw,0.8982402264514542,0.9003852739726028,0.9004393005862121,0.0312768873847918,0.0317206900209596,0.3081442813889495,0.1487481599752464,0.931028580088934,0.9003852739726028,0.0306433061163311,0.1977925425904973
23-1,SAR_GN,primary,128,raw,0.9150877681780932,0.9165667808219178,0.9166258993888128,0.0204439056437615,0.0193585351198809,0.264760838557997,0.1265551494768045,0.9341971108549568,0.9165667808219178,0.0176303300330389,0.1922057933922083
23-1,SAR_GN,primary,128,source_temperature,0.9150877681780932,0.9165667808219178,0.9166258993888128,0.0433665084260033,0.0415259733143417,0.2734072527428405,0.1280992225308,0.8754817025832526,0.9165667808219178,-0.041085078238665,0.4017949684111722
23-1,SOURCE_NORM,primary,128,raw,0.9056456962388598,0.9075770547945206,0.9076532891688366,0.027551108693755,0.0275259464475236,0.2875190057513609,0.1381994236598755,0.9337076172647258,0.9075770547945206,0.0261305624702051,0.1926829924814886
23-1,SUP_FT_FULL_128,primary,128,raw,0.9559075331186786,0.956121575342466,0.9562510355787996,0.0130323489987584,0.0121379488020216,0.1479637619044528,0.0685661168723537,0.95741445417197,0.956121575342466,0.0012928788295041,0.1342678442525001
23-1,SUP_FT_HEAD_128,primary,128,raw,0.9325106304986048,0.932748287671233,0.9328398640660372,0.0135312547294856,0.0133376475857341,0.2034405881747739,0.1017896808481565,0.9377915255138524,0.932748287671233,0.0050432378426193,0.1896079921118401
23-1,T3A,primary,128,raw,0.9286241542748378,0.9296232876712328,0.9297073572717626,0.1475454477503997,0.1474147306142808,0.3344599300960907,0.1425147988321023,0.782208557056952,0.9296232876712328,-0.1474147306142808,0.6987690018389043
23-1,T3A,primary,128,source_temperature,0.9286241542748378,0.9296232876712328,0.9297073572717626,0.0370175180565819,0.0361610245689501,0.2259640824088124,0.1078948369511949,0.8939287789941055,0.9296232876712328,-0.0356945086771272,0.3338408641115507
23-3,DG_CORAL,primary,128,raw,0.8156645103240155,0.8361729452054794,0.8361135985871211,0.076984188479231,0.0774521899275634,0.5266080533098638,0.2337698566113189,0.912929169515352,0.8361729452054794,0.0767562243098725,0.2365038767759633
23-3,DG_DANN,primary,128,raw,0.8193042133294144,0.8380565068493151,0.8380419383038751,0.0745375540413677,0.0753676511997944,0.4999380640136532,0.2309804067598702,0.9122976694702593,0.8380565068493151,0.0742411626209441,0.2463526287490372
23-3,DG_GROUPDRO,primary,128,raw,0.8317848853609637,0.8424229452054794,0.8424460534436156,0.0487028880172396,0.0505478940980687,0.4302893432647021,0.2139607768967432,0.8862056677752774,0.8424229452054794,0.0437827225697979,0.3192982492425646
23-3,EMB_STD,primary,128,raw,0.8957194960601413,0.9006421232876713,0.9006103950451674,0.0371632155451974,0.0371207243099502,0.3037382088427968,0.1429408227065033,0.9371776864634292,0.9006421232876713,0.0365355631757578,0.1742654075923831
23-3,EMB_STD,primary,128,source_temperature,0.8957194960601413,0.9006421232876713,0.9006103950451674,0.0623214949031758,0.0609055517583754,0.3141220761628608,0.1423995475283537,0.8448675707545542,0.9006421232876713,-0.055774552533117,0.5017601987721327
23-3,P0,primary,128,raw,0.8559976173963598,0.8680222602739726,0.8679780452247321,0.0570677344744693,0.0569861114745934,0.4093020000573993,0.1894374222622844,0.9245274032077,0.8680222602739726,0.0565051429337273,0.2066332094212461
23-3,P0,primary,128,source_temperature,0.8559976173963598,0.8680222602739726,0.8679780452247321,0.0479726819511699,0.0463761174068486,0.3777361963281606,0.1777562182318984,0.8433794150019421,0.8680222602739726,-0.0246428452720305,0.4873714922812125
23-3,P0_WIDE,primary,128,raw,0.8057591604520729,0.8258133561643834,0.8258356305436034,0.0992976852998851,0.0996402379776006,0.582331281581679,0.2555821373468438,0.9250986310041012,0.8258133561643834,0.0992852748397176,0.206299945594625
23-3,P1,primary,128,raw,0.8660219050381974,0.8757705479452055,0.8757611832649019,0.0668773878818658,0.0664608584850873,0.4445800340020572,0.1868836791006871,0.9421916541841188,0.8757705479452055,0.0664211062389132,0.1553927230949767
23-3,P2,primary,128,raw,0.8462982737827687,0.8590753424657536,0.8590603454602672,0.0774420004274236,0.0772049666943717,0.4705779060932072,0.2112469582048307,0.936161090460389,0.8590753424657536,0.0770857479946355,0.1723694489903728
23-3,P2,primary,128,source_temperature,0.8462982737827687,0.8590753424657536,0.8590603454602672,0.0335870710913018,0.032026450363727,0.3774822114760362,0.1858711520097598,0.8566590847241082,0.8590753424657536,-0.0024162577416452,0.4378713469958702
23-3,P2_MISMATCHED_RX,primary,128,raw,0.8143260604164073,0.8327910958904109,0.8328098877207184,0.0974353938727091,0.0968657106307832,0.6275776603027006,0.2551370759166456,0.9296285745668648,0.8327910958904109,0.0968374786764536,0.1887541762238242
23-3,P2_NULL,primary,128,raw,0.8194854647155282,0.8390839041095891,0.8390695975851227,0.0730032141626595,0.0728880669003071,0.5017068275469583,0.2278466905758272,0.9112878768258308,0.8390839041095891,0.0722039727162416,0.2419001255335039
23-3,P2_SHUFFLED,primary,128,raw,0.808033711535128,0.8313356164383562,0.8313283233789793,0.101111155454299,0.1010504054230931,0.6701312552060857,0.2603967221217608,0.9323415210387632,0.8313356164383562,0.1010059046004069,0.1805308409020671
23-3,RX_NORM,primary,128,raw,0.8255056139271252,0.8418664383561645,0.841811143426825,0.0776853731476178,0.0780903240602004,0.4916059889822092,0.2300550791362785,0.9192738004858058,0.8418664383561645,0.0774073621296413,0.2251889346514387
23-3,SAR_GN,primary,128,raw,0.8559976173963598,0.8680222602739726,0.8679780452247321,0.0570677344744693,0.0569861114745934,0.4093020000573993,0.1894374222622844,0.9245274032077,0.8680222602739726,0.0565051429337273,0.2066332094212461
23-3,SAR_GN,primary,128,source_temperature,0.8559976173963598,0.8680222602739726,0.8679780452247321,0.0479830355240405,0.0463868767733955,0.37774574273174,0.1777584024294898,0.8433686556353953,0.8680222602739726,-0.0246536046385773,0.4874092626216074
23-3,SOURCE_NORM,primary,128,raw,0.82923376501705,0.8455479452054794,0.8454863655092856,0.0745605285821661,0.0754420643257717,0.4735847574453218,0.2209055432607093,0.9200830218184431,0.8455479452054794,0.0745350766129638,0.2216987688067103
23-3,SUP_FT_FULL_128,primary,128,raw,0.9548125087845012,0.9547517123287672,0.9548065533703948,0.0103990246605587,0.009371642490262,0.1367806115594986,0.0695558262465966,0.9541129398274504,0.9547517123287672,-0.0006387725013167,0.14128494930223
23-3,SUP_FT_HEAD_128,primary,128,raw,0.9081191218902772,0.9122431506849316,0.9122346595546084,0.0235803423296303,0.0241433963026494,0.2475184457373726,0.1254617145862822,0.9341909962208712,0.9122431506849316,0.0219478455359396,0.1866179406788873
23-3,T3A,primary,128,raw,0.8825024799535719,0.8893835616438356,0.889365410625804,0.0712073938576632,0.070334652744948,0.3496108545159545,0.1580458349789496,0.8237861195591929,0.8893835616438356,-0.0655974420846427,0.5679669145584747
23-3,T3A,primary,128,source_temperature,0.8825024799535719,0.8893835616438356,0.889365410625804,0.0492924425413741,0.0465380749719132,0.3268879166871593,0.1538225646824866,0.8576627878153257,0.8893835616438356,-0.03172077382851,0.4554610972641379
23-5,DG_CORAL,primary,128,raw,0.8268661744600514,0.8346318493150685,0.8347677378567102,0.0727654355565366,0.0727412080647398,0.5679753667261351,0.2499171829008841,0.90725115813468,0.8346318493150685,0.0726193088196116,0.2607472306788511
23-5,DG_DANN,primary,128,raw,0.8200728082186901,0.8288527397260275,0.8289776913156507,0.077331996066113,0.0772876843172189,0.6193834731457237,0.2584643238466241,0.9061031513809136,0.8288527397260275,0.0772504116548862,0.2635905065167149
23-5,DG_GROUPDRO,primary,128,raw,0.7644744007369827,0.7699914383561643,0.7701806605939162,0.0716682634099501,0.0722964416398373,0.6756488378710946,0.328592541302346,0.8416239692714729,0.7699914383561643,0.0716325309153085,0.4476845484335488
23-5,EMB_STD,primary,128,raw,0.8362274535776951,0.8433647260273972,0.8434342775868362,0.0780199510849093,0.0779486502278341,0.5715516469513021,0.2419754515011276,0.921138186599702,0.8433647260273972,0.0777734605723047,0.2218923856167227
23-5,EMB_STD,primary,128,source_temperature,0.8362274535776951,0.8433647260273972,0.8434342775868362,0.0386088309568065,0.0370287825015889,0.4774731610526845,0.224754595193064,0.8159107058984642,0.8433647260273972,-0.0274540201289331,0.5687192954128999
23-5,P0,primary,128,raw,0.8241383043910471,0.8336472602739725,0.8337891811654439,0.0789925336180739,0.079200769270043,0.5739543687161467,0.2520457317639601,0.9124746380125056,0.8336472602739725,0.0788273777385331,0.2459213163352944
23-5,P0,primary,128,source_temperature,0.8241383043910471,0.8336472602739725,0.8337891811654439,0.0357396041333269,0.0342723271864002,0.48928941001235,0.2336063211809218,0.8146579652820259,0.8336472602739725,-0.0189892949919466,0.5680046912991077
23-5,P0_WIDE,primary,128,raw,0.8301696922365946,0.8381421232876713,0.8382536987752964,0.0723456454106083,0.0723393229640101,0.5439541273403707,0.2362162283122712,0.9104217383551272,0.8381421232876713,0.0722796150674558,0.2481318476447354
23-5,P1,primary,128,raw,0.8204598099395692,0.8276969178082192,0.8276629348381821,0.0958257850776235,0.0956303872302021,0.617567807641888,0.2658874528616306,0.9233070832798383,0.8276969178082192,0.0956101654716193,0.212070124315145
23-5,P2,primary,128,raw,0.8059608252646328,0.8155821917808218,0.8157443257241062,0.1021970408636923,0.1021287365191399,0.6690487365705458,0.2825372321849696,0.9176906469418372,0.8155821917808218,0.1021084551610154,0.2261920251391392
23-5,P2,primary,128,source_temperature,0.8059608252646328,0.8155821917808218,0.8157443257241062,0.0386407233393474,0.0378481591743889,0.5210363586662324,0.2525935719466172,0.7930855554962187,0.8155821917808218,-0.0224966362846031,0.6217269535676655
23-5,P2_MISMATCHED_RX,primary,128,raw,0.79384178427174,0.8020547945205478,0.8022773260101932,0.1107347995489325,0.1105898325165657,0.7203612124107661,0.3022125052175394,0.9126356898309432,0.8020547945205478,0.1105808953103953,0.2373566081053718
23-5,P2_NULL,primary,128,raw,0.7467016593946947,0.7644263698630137,0.7647406108780512,0.1247152953899835,0.1242138294305346,0.868350133643957,0.3554764017070528,0.8885826531625417,0.7644263698630137,0.1241562832995279,0.3024213451011427
23-5,P2_SHUFFLED,primary,128,raw,0.8011183800460356,0.8098030821917808,0.8099876858888517,0.1040853617221678,0.1038723276768594,0.6837470218568447,0.2900201619426554,0.9136485241627804,0.8098030821917808,0.1038454419709997,0.2363601560976422
23-5,RX_NORM,primary,128,raw,0.8113425443841195,0.8224315068493151,0.8225985883409213,0.0912005358196998,0.0911905407178381,0.6311382055497351,0.2689898565560502,0.913567341740358,0.8224315068493151,0.0911358348910428,0.2384336335273009
23-5,SAR_GN,primary,128,raw,0.8241383043910471,0.8336472602739725,0.8337891811654439,0.0789925336180739,0.079200769270043,0.5739543687161467,0.2520457317639601,0.9124746380125056,0.8336472602739725,0.0788273777385331,0.2459213163352944
23-5,SAR_GN,primary,128,source_temperature,0.8241383043910471,0.8336472602739725,0.8337891811654439,0.0358044553918878,0.0342973260261916,0.4893053664324266,0.2336100765749288,0.8146312548008456,0.8336472602739725,-0.019016005473127,0.5680926523320073
23-5,SOURCE_NORM,primary,128,raw,0.8142804609191063,0.8250856164383562,0.8252428872640067,0.0897711960464869,0.0898204731314813,0.6210585836386402,0.2650261506110625,0.91480996129103,0.8250856164383562,0.0897243448526739,0.2345205830410384
23-5,SUP_FT_FULL_128,primary,128,raw,0.9072090680884062,0.9069777397260276,0.9070354951332382,0.025823046749917,0.0252723336175135,0.2727442577849561,0.1360504148663797,0.9273119048923508,0.9069777397260276,0.0203341651663234,0.2112696232652791
23-5,SUP_FT_HEAD_128,primary,128,raw,0.8532211943923027,0.8568065068493151,0.8568991411139878,0.0570620347311949,0.0563291646348797,0.4468957293584215,0.2142389633980362,0.9130270319812204,0.8568065068493151,0.0562205251319053,0.2441410356190291
23-5,T3A,primary,128,raw,0.8421301546304651,0.8491010273972602,0.8491879817804031,0.0721898588453968,0.0710593991160188,0.4430346701685314,0.2148130395052237,0.7800901308936411,0.8491010273972602,-0.0690108965036191,0.659474928053666
23-5,T3A,primary,128,source_temperature,0.8421301546304651,0.8491010273972602,0.8491879817804031,0.0259437928362424,0.0254570284744963,0.4022469931941586,0.2073846640865785,0.8518284091460708,0.8491010273972602,0.0027273817488106,0.4304222848461057
23-6,DG_CORAL,primary,128,raw,0.8935076038686773,0.9037243150684932,0.9036953734760872,0.0416998717015328,0.0423898404464125,0.321324088490564,0.1435190042461789,0.9450629428666952,0.9037243150684932,0.0413386277982021,0.1577425766068297
23-6,DG_DANN,primary,128,raw,0.8890621594571824,0.902054794520548,0.902074148945718,0.0434964178716891,0.0446120315269656,0.3411354133813848,0.1452319552339916,0.9453368024824008,0.902054794520548,0.0432820079618529,0.1601015705468597
23-6,DG_GROUPDRO,primary,128,raw,0.8915281675555752,0.9017551369863014,0.9016923958591594,0.0310146767729,0.0300769473279328,0.3258301522552329,0.1436422041118772,0.91998010607347,0.9017551369863014,0.0182249690871685,0.247265435694601
23-6,EMB_STD,primary,128,raw,0.9306102578135708,0.9342465753424658,0.9342125090691952,0.0253885913831628,0.0258475779989504,0.2052028363424045,0.0973851111786543,0.95897721669777,0.9342465753424658,0.0247306413553042,0.1205348099784331
23-6,EMB_STD,primary,128,source_temperature,0.9306102578135708,0.9342465753424658,0.9342125090691952,0.0235811380686322,0.0216332245026706,0.1981802325319856,0.0939147830280622,0.9264629359392196,0.9342465753424658,-0.0077836394032462,0.2452989252578666
23-6,P0,primary,128,raw,0.9012139772940244,0.9113441780821916,0.9113207814952772,0.0419076658881026,0.0424874725018002,0.3147641173191581,0.1331278635118263,0.9531931973961884,0.9113441780821916,0.0418490193139965,0.1352329311959132
23-6,P0,primary,128,source_temperature,0.9012139772940244,0.9113441780821916,0.9113207814952772,0.0237735672277351,0.0259450622894723,0.2826226622637431,0.1261676534198889,0.92502840521422,0.9113441780821916,0.0136842271320281,0.2398641641435648
23-6,P0_WIDE,primary,128,raw,0.886811275459342,0.8994863013698631,0.8995294342177841,0.0602712687583359,0.0600614967494437,0.419388693428033,0.1586208674324277,0.9594546525375536,0.8994863013698631,0.0599683511676904,0.1135663992826829
23-6,P1,primary,128,raw,0.9079423050409464,0.9150256849315068,0.915083809369432,0.0537093131011989,0.053661133217536,0.3690039246087443,0.1370980037163836,0.968656914381387,0.9150256849315068,0.05363122944988,0.0854805359701693
23-6,P2,primary,128,raw,0.9160053682796298,0.9227311643835616,0.922807754406973,0.049364298499151,0.0491793499838509,0.3487238226984842,0.1248806951951625,0.971898430035998,0.9227311643835616,0.0491672656524365,0.0761504193999665
23-6,P2,primary,128,source_temperature,0.9160053682796298,0.9227311643835616,0.922807754406973,0.0264429703383051,0.0261148377622144,0.2539699599714983,0.1143198551022156,0.9429638331712932,0.9227311643835616,0.0202326687877317,0.1775710666704781
23-6,P2_MISMATCHED_RX,primary,128,raw,0.9064881131907296,0.9160530821917808,0.9161480072330112,0.0555906243507482,0.05524142463245,0.4315048343710346,0.137025634578684,0.9712796631039516,0.9160530821917808,0.0552265809121707,0.078025672953611
23-6,P2_NULL,primary,128,raw,0.9070917148811444,0.9163527397260276,0.9164402235022788,0.0460216613339694,0.0457501035930002,0.3550279024356199,0.1305852307747099,0.9620004086952963,0.9163527397260276,0.0456476689692688,0.1052491771594461
23-6,P2_SHUFFLED,primary,128,raw,0.9053722055119968,0.9150684931506848,0.9151472783263928,0.0558219104227035,0.0556456992543009,0.4375322222364625,0.139810809437371,0.9706959217544392,0.9150684931506848,0.055627428603754,0.0795972658509094
23-6,RX_NORM,primary,128,raw,0.8920498684679533,0.904195205479452,0.9041676729577318,0.0528841412173303,0.0532167650931451,0.3639075186735939,0.1476212099439116,0.9570417783867364,0.904195205479452,0.0528465729072843,0.123469586174022
23-6,SAR_GN,primary,128,raw,0.9012139772940244,0.9113441780821916,0.9113207814952772,0.0419076658881026,0.0424874725018002,0.3147641173191581,0.1331278635118263,0.9531931973961884,0.9113441780821916,0.0418490193139965,0.1352329311959132
23-6,SAR_GN,primary,128,source_temperature,0.9012139772940244,0.9113441780821916,0.9113207814952772,0.0237727798902618,0.0259446127288506,0.2826210490956297,0.1261674174137491,0.9250276178767468,0.9113441780821916,0.0136834397945549,0.2398671657703216
23-6,SOURCE_NORM,primary,128,raw,0.8923290132504246,0.9045804794520548,0.9045564531232028,0.0524560128683096,0.0525897788304886,0.3632160126633271,0.1466979196071258,0.956867209320556,0.9045804794520548,0.0522867298685014,0.1234796820961757
23-6,SUP_FT_FULL_128,primary,128,raw,0.9744878793552528,0.9745719178082192,0.9745965141879506,0.0111289279624717,0.009734163411625,0.0751345542918123,0.0377545358990915,0.967106099144798,0.9745719178082192,-0.0074658186634211,0.1065025351395133
23-6,SUP_FT_HEAD_128,primary,128,raw,0.9360854863078611,0.9391267123287672,0.9391111524387952,0.0178334196264,0.0191490757189793,0.1772133638490979,0.0891117404531396,0.9562256149692484,0.9391267123287672,0.0170989026404814,0.1288411152485103
