receiver,method,probability_variant,bin,count,confidence_sum,correct_sum
19-19,SAR_GN,source_temperature,7,849,425.5368029009292,435.0
19-19,SAR_GN,source_temperature,8,918,520.234568425383,535.0
19-19,SAR_GN,source_temperature,9,928,588.1702075138176,589.0
19-19,SAR_GN,source_temperature,10,1038,727.9135390363563,710.0
19-19,SAR_GN,source_temperature,11,1142,876.9781012041852,865.0
19-19,SAR_GN,source_temperature,12,1494,1248.2590146199072,1248.0
19-19,SAR_GN,source_temperature,13,2738,2477.065277048808,2486.0
19-19,SAR_GN,source_temperature,14,13220,12889.804072054285,13000.0
19-19,T3A,raw,0,0,0.0,0.0
19-19,T3A,raw,1,0,0.0,0.0
19-19,T3A,raw,2,0,0.0,0.0
19-19,T3A,raw,3,9,2.2406737953424454,6.0
19-19,T3A,raw,4,113,35.18055427074432,43.0
19-19,T3A,raw,5,441,164.30246460437772,241.0
19-19,T3A,raw,6,977,426.0606087446213,591.0
19-19,T3A,raw,7,1314,656.8190629184246,909.0
19-19,T3A,raw,8,1300,736.4936133027077,1010.0
19-19,T3A,raw,9,1593,1008.1283981204033,1377.0
19-19,T3A,raw,10,1826,1281.6771747469902,1665.0
19-19,T3A,raw,11,2217,1703.3104159235954,2104.0
19-19,T3A,raw,12,2931,2448.0412132143974,2823.0
19-19,T3A,raw,13,4994,4511.762794852257,4925.0
19-19,T3A,raw,14,5645,5411.229200005531,5627.0
19-19,T3A,source_temperature,0,0,0.0,0.0
19-19,T3A,source_temperature,1,0,0.0,0.0
19-19,T3A,source_temperature,2,0,0.0,0.0
19-19,T3A,source_temperature,3,3,0.7693735099737762,2.0
19-19,T3A,source_temperature,4,24,7.564495572021991,11.0
19-19,T3A,source_temperature,5,138,51.69746149729074,48.0
19-19,T3A,source_temperature,6,371,161.72147754294312,201.0
19-19,T3A,source_temperature,7,767,383.9588541629805,421.0
19-19,T3A,source_temperature,8,861,488.53332870389926,562.0
19-19,T3A,source_temperature,9,886,561.2997350760078,635.0
19-19,T3A,source_temperature,10,1028,721.2839828764637,809.0
19-19,T3A,source_temperature,11,1234,949.4461829018152,1047.0
19-19,T3A,source_temperature,12,1911,1595.135512899194,1737.0
19-19,T3A,source_temperature,13,3041,2748.3362511413247,2879.0
19-19,T3A,source_temperature,14,13096,12814.396825622765,12969.0
19-2,EMB_STD,raw,0,0,0.0,0.0
19-2,EMB_STD,raw,1,0,0.0,0.0
19-2,EMB_STD,raw,2,0,0.0,0.0
19-2,EMB_STD,raw,3,2,0.5120166838169098,0.0
19-2,EMB_STD,raw,4,21,6.537692040205002,5.0
19-2,EMB_STD,raw,5,103,38.309361308813095,34.0
19-2,EMB_STD,raw,6,255,111.64936909079552,89.0
19-2,EMB_STD,raw,7,537,271.01092234253883,228.99999999999997
19-2,EMB_STD,raw,8,644,365.07155126333237,308.0
19-2,EMB_STD,raw,9,626,396.4581591486931,328.0
19-2,EMB_STD,raw,10,757,531.1643030047417,401.0
19-2,EMB_STD,raw,11,854,655.473094522953,519.0
19-2,EMB_STD,raw,12,1102,919.2399827241898,728.0
19-2,EMB_STD,raw,13,1717,1549.391096174717,1280.0
19-2,EMB_STD,raw,14,16742,16587.986187934875,15549.0
19-2,EMB_STD,source_temperature,0,0,0.0,0.0
19-2,EMB_STD,source_temperature,1,0,0.0,0.0
19-2,EMB_STD,source_temperature,2,0,0.0,0.0
19-2,EMB_STD,source_temperature,3,12,2.993957636982877,2.0
19-2,EMB_STD,source_temperature,4,103,31.737882657457085,32.0
19-2,EMB_STD,source_temperature,5,347,128.3822927156195,131.0
19-2,EMB_STD,source_temperature,6,628,273.3559841262102,270.0
19-2,EMB_STD,source_temperature,7,973,487.89286772424015,479.0
19-2,EMB_STD,source_temperature,8,1020,579.8939044610088,551.0
19-2,EMB_STD,source_temperature,9,1128,714.4206012683958,709.0
19-2,EMB_STD,source_temperature,10,1178,824.7334969587787,826.0
19-2,EMB_STD,source_temperature,11,1365,1045.9196417154872,998.0
19-2,EMB_STD,source_temperature,12,1823,1521.6894777143584,1458.0
19-2,EMB_STD,source_temperature,13,2852,2576.133550172554,2492.0
19-2,EMB_STD,source_temperature,14,11931,11691.612451220855,11522.0
19-2,P0,raw,0,0,0.0,0.0
19-2,P0,raw,1,0,0.0,0.0
19-2,P0,raw,2,0,0.0,0.0
19-2,P0,raw,3,4,1.0083314478397367,0.0
19-2,P0,raw,4,51,15.792289197444916,21.0
19-2,P0,raw,5,157,58.02599868178367,59.99999999999999
19-2,P0,raw,6,363,158.72952806949615,146.0
19-2,P0,raw,7,730,367.31573525071144,316.0
19-2,P0,raw,8,860,486.6418989300728,419.0
19-2,P0,raw,9,822,520.4803555607796,434.0
19-2,P0,raw,10,949,664.4446217417717,566.0
19-2,P0,raw,11,1096,842.2402084469795,709.0
19-2,P0,raw,12,1403,1171.5790195465088,973.0
19-2,P0,raw,13,2143,1936.7050611376762,1656.0
19-2,P0,raw,14,14782,14603.019188463688,13823.0
19-2,P0,source_temperature,0,0,0.0,0.0
19-2,P0,source_temperature,1,0,0.0,0.0
19-2,P0,source_temperature,2,0,0.0,0.0
19-2,P0,source_temperature,3,28,6.971996713375853,9.0
19-2,P0,source_temperature,4,198,60.64794236538957,76.0
19-2,P0,source_temperature,5,542,201.24792474230048,220.0
19-2,P0,source_temperature,6,872,381.1736875660868,401.0
19-2,P0,source_temperature,7,1347,674.3897783060655,704.0
19-2,P0,source_temperature,8,1332,755.3240282977322,792.0
19-2,P0,source_temperature,9,1407,891.1497086702461,938.0
19-2,P0,source_temperature,10,1501,1052.7643370419012,1081.0
19-2,P0,source_temperature,11,1790,1374.3777136886533,1418.0
19-2,P0,source_temperature,12,2096,1749.8229013181408,1781.0
19-2,P0,source_temperature,13,3142,2836.1036198205325,2841.0
19-2,P0,source_temperature,14,9105,8877.56693739217,8862.0
19-2,P2,raw,0,0,0.0,0.0
19-2,P2,raw,1,0,0.0,0.0
19-2,P2,raw,2,0,0.0,0.0
19-2,P2,raw,3,6,1.5263908952474592,2.0
19-2,P2,raw,4,44,13.659512519836426,12.0
19-2,P2,raw,5,141,52.51343876123428,38.99999999999999
19-2,P2,raw,6,337,147.5046135187149,111.99999999999999
19-2,P2,raw,7,572,287.3163520693779,230.0
19-2,P2,raw,8,744,421.28142488002777,353.0
19-2,P2,raw,9,677,428.6183247566223,324.0
19-2,P2,raw,10,727,509.5774394273758,378.0
19-2,P2,raw,11,811,622.802443087101,459.0
19-2,P2,raw,12,979,815.911724627018,607.0
19-2,P2,raw,13,1466,1324.4453738927841,987.0
19-2,P2,raw,14,16856,16723.034889876842,15315.0
19-2,P2,source_temperature,0,0,0.0,0.0
19-2,P2,source_temperature,1,0,0.0,0.0
19-2,P2,source_temperature,2,0,0.0,0.0
19-2,P2,source_temperature,3,59,14.526850745584099,18.0
19-2,P2,source_temperature,4,347,106.6063737874648,103.0
19-2,P2,source_temperature,5,745,275.1774152067767,310.0
19-2,P2,source_temperature,6,1014,440.60063956923705,479.0
19-2,P2,source_temperature,7,1210,604.9876536104687,652.0
19-2,P2,source_temperature,8,1280,725.5182271294343,756.0
19-2,P2,source_temperature,9,1199,759.8374650031502,795.0
19-2,P2,source_temperature,10,1334,935.1517260443013,963.0
19-2,P2,source_temperature,11,1559,1197.0957649848276,1217.0
19-2,P2,source_temperature,12,2057,1720.2022502186755,1678.0
19-2,P2,source_temperature,13,3196,2885.965494768081,2820.0
19-2,P2,source_temperature,14,9360,9118.254458194835,9027.0
19-2,SAR_GN,raw,0,0,0.0,0.0
19-2,SAR_GN,raw,1,0,0.0,0.0
19-2,SAR_GN,raw,2,0,0.0,0.0
19-2,SAR_GN,raw,3,4,1.0083314478397367,0.0
19-2,SAR_GN,raw,4,51,15.792289197444916,21.0
19-2,SAR_GN,raw,5,157,58.02599868178367,59.99999999999999
19-2,SAR_GN,raw,6,363,158.72952806949615,146.0
19-2,SAR_GN,raw,7,730,367.31573525071144,316.0
19-2,SAR_GN,raw,8,860,486.6418989300728,419.0
19-2,SAR_GN,raw,9,822,520.4803555607796,434.0
19-2,SAR_GN,raw,10,949,664.4446217417717,566.0
19-2,SAR_GN,raw,11,1096,842.2402084469795,709.0
19-2,SAR_GN,raw,12,1403,1171.5790195465088,973.0
19-2,SAR_GN,raw,13,2143,1936.7050611376762,1656.0
19-2,SAR_GN,raw,14,14782,14603.019188463688,13823.0
19-2,SAR_GN,source_temperature,0,0,0.0,0.0
19-2,SAR_GN,source_temperature,1,0,0.0,0.0
19-2,SAR_GN,source_temperature,2,0,0.0,0.0
19-2,SAR_GN,source_temperature,3,28,6.971996713375853,9.0
19-2,SAR_GN,source_temperature,4,198,60.64794236538957,76.0
19-2,SAR_GN,source_temperature,5,542,201.24792474230048,220.0
19-2,SAR_GN,source_temperature,6,872,381.1736875660868,401.0
19-2,SAR_GN,source_temperature,7,1347,674.3897783060655,704.0
19-2,SAR_GN,source_temperature,8,1332,755.3240282977322,792.0
19-2,SAR_GN,source_temperature,9,1407,891.1497086702461,938.0
19-2,SAR_GN,source_temperature,10,1501,1052.7643370419012,1081.0
19-2,SAR_GN,source_temperature,11,1790,1374.3777136886533,1418.0
19-2,SAR_GN,source_temperature,12,2096,1749.8229013181408,1781.0
19-2,SAR_GN,source_temperature,13,3142,2836.1036198205325,2841.0
19-2,SAR_GN,source_temperature,14,9105,8877.56693739217,8862.0
19-2,T3A,raw,0,0,0.0,0.0
19-2,T3A,raw,1,0,0.0,0.0
19-2,T3A,raw,2,1,0.1969700157642364,0.0
19-2,T3A,raw,3,83,20.809014543890953,28.0
19-2,T3A,raw,4,462,141.1437477469444,187.99999999999997
19-2,T3A,raw,5,1074,395.87985098361963,539.0
19-2,T3A,raw,6,1681,731.9554311037064,991.0
19-2,T3A,raw,7,2007,1003.4015956521034,1377.0
19-2,T3A,raw,8,2002,1135.729713022709,1510.0
19-2,T3A,raw,9,2124,1345.6979328989983,1777.0
19-2,T3A,raw,10,2350,1647.0233817100525,2089.0
19-2,T3A,raw,11,2781,2133.867634654045,2606.0
19-2,T3A,raw,12,3122,2605.7444707751274,3015.0
19-2,T3A,raw,13,3782,3404.4030245542526,3740.0
19-2,T3A,raw,14,1891,1802.8332493901253,1891.0
19-2,T3A,source_temperature,0,0,0.0,0.0
19-2,T3A,source_temperature,1,0,0.0,0.0
19-2,T3A,source_temperature,2,0,0.0,0.0
19-2,T3A,source_temperature,3,14,3.5023901284463212,3.0
19-2,T3A,source_temperature,4,155,47.65082988722997,55.99999999999999
19-2,T3A,source_temperature,5,428,158.42628525451255,171.0
19-2,T3A,source_temperature,6,797,346.6745167324039,392.0
19-2,T3A,source_temperature,7,1209,605.7774779665945,670.0
19-2,T3A,source_temperature,8,1347,763.1414098424351,848.0
19-2,T3A,source_temperature,9,1388,879.130734462403,970.0
19-2,T3A,source_temperature,10,1524,1066.637634771817,1143.0
19-2,T3A,source_temperature,11,1863,1429.7759816799587,1529.0
19-2,T3A,source_temperature,12,2508,2094.92679491726,2207.0
19-2,T3A,source_temperature,13,3801,3432.1088223313154,3552.0
19-2,T3A,source_temperature,14,8326,8081.059988953073,8210.0
19-20,EMB_STD,raw,0,0,0.0,0.0
19-20,EMB_STD,raw,1,0,0.0,0.0
19-20,EMB_STD,raw,2,0,0.0,0.0
19-20,EMB_STD,raw,3,0,0.0,0.0
19-20,EMB_STD,raw,4,9,2.715787678956985,2.0
19-20,EMB_STD,raw,5,72,26.81407567858696,17.999999999999996
19-20,EMB_STD,raw,6,163,71.06154665350914,59.0
19-20,EMB_STD,raw,7,458,230.9201248884201,192.0
19-20,EMB_STD,raw,8,506,286.32447588443756,221.0
19-20,EMB_STD,raw,9,589,373.72937548160553,299.0
19-20,EMB_STD,raw,10,619,434.52981662750244,332.0
19-20,EMB_STD,raw,11,722,554.0777199864388,402.0
19-20,EMB_STD,raw,12,973,813.1728277206421,634.0
19-20,EMB_STD,raw,13,1507,1362.0072209835052,1049.0
19-20,EMB_STD,raw,14,16742,16590.814195394516,14855.0
19-20,EMB_STD,source_temperature,0,0,0.0,0.0
19-20,EMB_STD,source_temperature,1,0,0.0,0.0
19-20,EMB_STD,source_temperature,2,0,0.0,0.0
19-20,EMB_STD,source_temperature,3,13,3.204556207097226,4.0
19-20,EMB_STD,source_temperature,4,182,56.12466182039202,65.0
19-20,EMB_STD,source_temperature,5,467,173.39943383622614,192.0
19-20,EMB_STD,source_temperature,6,875,381.38686747909003,425.0
19-20,EMB_STD,source_temperature,7,1202,602.362925880858,656.0
19-20,EMB_STD,source_temperature,8,1244,705.3563867997624,756.0
19-20,EMB_STD,source_temperature,9,1328,842.3712987625133,923.0
19-20,EMB_STD,source_temperature,10,1497,1050.7411330974435,1140.0
19-20,EMB_STD,source_temperature,11,1761,1352.9048712433948,1432.0
19-20,EMB_STD,source_temperature,12,2517,2102.5996228540675,2138.0
19-20,EMB_STD,source_temperature,13,4049,3657.11859751158,3638.0
19-20,EMB_STD,source_temperature,14,7225,6982.113961554599,6694.0
19-20,P0,raw,0,0,0.0,0.0
19-20,P0,raw,1,0,0.0,0.0
19-20,P0,raw,2,0,0.0,0.0
19-20,P0,raw,3,0,0.0,0.0
19-20,P0,raw,4,13,4.113874912261963,4.0
19-20,P0,raw,5,99,36.79867234826088,39.0
19-20,P0,raw,6,217,95.02358734607697,81.0
19-20,P0,raw,7,559,281.10517504811287,237.0
19-20,P0,raw,8,620,350.5446625351906,283.0
19-20,P0,raw,9,681,431.77695137262344,332.0
19-20,P0,raw,10,713,499.35526007413864,346.0
19-20,P0,raw,11,913,700.0481094121933,489.0
19-20,P0,raw,12,1093,913.4545885920525,659.0
19-20,P0,raw,13,1759,1590.3676407337189,1205.0
19-20,P0,raw,14,15693,15519.000181734562,14102.0
19-20,P0,source_temperature,0,0,0.0,0.0
19-20,P0,source_temperature,1,0,0.0,0.0
19-20,P0,source_temperature,2,0,0.0,0.0
19-20,P0,source_temperature,3,11,2.807405892974964,3.0
19-20,P0,source_temperature,4,161,49.673464873749325,60.0
19-20,P0,source_temperature,5,503,186.88606515136328,217.0
19-20,P0,source_temperature,6,956,416.38610426451737,459.99999999999994
19-20,P0,source_temperature,7,1267,635.848501691698,630.0
19-20,P0,source_temperature,8,1306,739.6384866065673,727.0
19-20,P0,source_temperature,9,1329,841.961592168129,827.0
19-20,P0,source_temperature,10,1565,1097.9150602525222,1100.0
19-20,P0,source_temperature,11,1847,1417.9445753386362,1426.0
19-20,P0,source_temperature,12,2442,2038.4181791876795,2050.0
19-20,P0,source_temperature,13,4124,3727.3140585069573,3685.0
19-20,P0,source_temperature,14,6849,6598.920943186444,6592.0
19-20,P2,raw,0,0,0.0,0.0
19-20,P2,raw,1,0,0.0,0.0
19-20,P2,raw,2,0,0.0,0.0
19-20,P2,raw,3,1,0.2637177407741546,1.0
19-20,P2,raw,4,9,2.6990203261375423,5.0
19-20,P2,raw,5,73,27.330770820379257,26.999999999999996
19-20,P2,raw,6,126,55.178991466760635,51.0
19-20,P2,raw,7,306,154.36764758825302,124.0
19-20,P2,raw,8,435,246.87588864564896,167.0
19-20,P2,raw,9,452,286.32147669792175,215.0
19-20,P2,raw,10,480,335.96611881256104,231.0
19-20,P2,raw,11,554,424.9068925976753,261.0
19-20,P2,raw,12,766,640.2046036720276,413.0
19-20,P2,raw,13,1186,1072.1294980049133,715.0
19-20,P2,raw,14,17972,17861.223228394985,15304.0
19-20,P2,source_temperature,0,0,0.0,0.0
19-20,P2,source_temperature,1,0,0.0,0.0
19-20,P2,source_temperature,2,0,0.0,0.0
19-20,P2,source_temperature,3,39,9.682918112382827,18.0
19-20,P2,source_temperature,4,218,66.65559138980082,94.0
19-20,P2,source_temperature,5,545,201.75093915114604,265.0
19-20,P2,source_temperature,6,963,418.93158203643935,495.0
19-20,P2,source_temperature,7,1213,607.5077631326953,646.0
19-20,P2,source_temperature,8,1228,697.4799955985079,674.0
19-20,P2,source_temperature,9,1312,831.3962471521996,860.0
19-20,P2,source_temperature,10,1370,961.0116530051577,944.0
19-20,P2,source_temperature,11,1610,1235.8196012065732,1170.0
19-20,P2,source_temperature,12,2231,1863.1246197657301,1788.0
19-20,P2,source_temperature,13,4216,3813.1323182884553,3705.0
19-20,P2,source_temperature,14,7415,7147.494629723769,6855.0
19-20,SAR_GN,raw,0,0,0.0,0.0
19-20,SAR_GN,raw,1,0,0.0,0.0
19-20,SAR_GN,raw,2,0,0.0,0.0
19-20,SAR_GN,raw,3,0,0.0,0.0
19-20,SAR_GN,raw,4,13,4.113874912261963,4.0
19-20,SAR_GN,raw,5,99,36.79867234826088,39.0
19-20,SAR_GN,raw,6,217,95.02358734607697,81.0
19-20,SAR_GN,raw,7,559,281.10517504811287,237.0
19-20,SAR_GN,raw,8,620,350.5446625351906,283.0
19-20,SAR_GN,raw,9,681,431.77695137262344,332.0
19-20,SAR_GN,raw,10,713,499.35526007413864,346.0
19-20,SAR_GN,raw,11,913,700.0481094121933,489.0
19-20,SAR_GN,raw,12,1093,913.4545885920525,659.0
19-20,SAR_GN,raw,13,1759,1590.3676407337189,1205.0
19-20,SAR_GN,raw,14,15693,15519.000181734562,14102.0
19-20,SAR_GN,source_temperature,0,0,0.0,0.0
19-20,SAR_GN,source_temperature,1,0,0.0,0.0
19-20,SAR_GN,source_temperature,2,0,0.0,0.0
19-20,SAR_GN,source_temperature,3,11,2.8072366744034127,3.0
19-20,SAR_GN,source_temperature,4,161,49.67069848716816,60.0
19-20,SAR_GN,source_temperature,5,503,186.87204028546728,217.0
19-20,SAR_GN,source_temperature,6,956,416.3508549317446,459.99999999999994
19-20,SAR_GN,source_temperature,7,1267,635.7914094652062,630.0
19-20,SAR_GN,source_temperature,8,1307,740.1585712708627,727.0
19-20,SAR_GN,source_temperature,9,1328,841.2775009704852,827.0
19-20,SAR_GN,source_temperature,10,1566,1098.538110053375,1100.0
19-20,SAR_GN,source_temperature,11,1848,1418.675929851222,1427.0
19-20,SAR_GN,source_temperature,12,2443,2039.2669371740003,2052.0
19-20,SAR_GN,source_temperature,13,4122,3725.426892065555,3683.0
19-20,SAR_GN,source_temperature,14,6848,6597.818608497569,6591.0
19-20,T3A,raw,0,0,0.0,0.0
19-20,T3A,raw,1,0,0.0,0.0
19-20,T3A,raw,2,0,0.0,0.0
19-20,T3A,raw,3,18,4.490803852677345,7.0
19-20,T3A,raw,4,194,59.88510936498641,72.0
19-20,T3A,raw,5,661,245.1147326827049,303.0
19-20,T3A,raw,6,1172,509.80311775207514,561.0
19-20,T3A,raw,7,1412,705.0878956615925,745.0
19-20,T3A,raw,8,1440,816.10233938694,860.0
19-20,T3A,raw,9,1446,916.7184066772461,905.0
19-20,T3A,raw,10,1549,1084.9007731676102,1116.0
19-20,T3A,raw,11,1911,1468.0927719473839,1549.0
19-20,T3A,raw,12,2741,2290.901676952839,2383.0
19-20,T3A,raw,13,4354,3930.7987427711487,3972.0
19-20,T3A,raw,14,5462,5232.993705272675,5358.0
19-20,T3A,source_temperature,0,0,0.0,0.0
19-20,T3A,source_temperature,1,0,0.0,0.0
19-20,T3A,source_temperature,2,0,0.0,0.0
19-20,T3A,source_temperature,3,9,2.196044685039613,2.0
19-20,T3A,source_temperature,4,123,37.89095502211882,42.0
19-20,T3A,source_temperature,5,440,163.47277134779432,211.0
19-20,T3A,source_temperature,6,838,364.54478835462146,409.0
19-20,T3A,source_temperature,7,1220,609.8959074407451,609.0
19-20,T3A,source_temperature,8,1247,707.4676099719188,701.0
19-20,T3A,source_temperature,9,1228,776.6981069166357,741.0
19-20,T3A,source_temperature,10,1333,933.4704205206909,852.0
19-20,T3A,source_temperature,11,1568,1203.5075453893555,1115.0
19-20,T3A,source_temperature,12,2045,1708.62256140012,1664.0
19-20,T3A,source_temperature,13,3711,3356.2414137042147,3224.0
19-20,T3A,source_temperature,14,8598,8318.232864617747,8261.0
2-1,EMB_STD,raw,0,0,0.0,0.0
2-1,EMB_STD,raw,1,0,0.0,0.0
2-1,EMB_STD,raw,2,0,0.0,0.0
2-1,EMB_STD,raw,3,1,0.2565968036651611,0.0
2-1,EMB_STD,raw,4,5,1.5724525451660154,1.0
2-1,EMB_STD,raw,5,45,16.791594058275223,8.0
2-1,EMB_STD,raw,6,122,53.69916233420372,57.0
2-1,EMB_STD,raw,7,436,221.01744613051417,198.0
2-1,EMB_STD,raw,8,552,312.6972103714943,263.0
2-1,EMB_STD,raw,9,595,377.08162039518356,288.0
2-1,EMB_STD,raw,10,670,469.5349018573761,353.0
2-1,EMB_STD,raw,11,819,629.1329325437546,438.0
2-1,EMB_STD,raw,12,1031,860.0539988875389,587.0
2-1,EMB_STD,raw,13,1604,1449.3309330940247,1059.0
2-1,EMB_STD,raw,14,17480,17324.542314112186,15744.999999999998
2-1,EMB_STD,source_temperature,0,0,0.0,0.0
2-1,EMB_STD,source_temperature,1,0,0.0,0.0
2-1,EMB_STD,source_temperature,2,0,0.0,0.0
2-1,EMB_STD,source_temperature,3,4,0.9815258075080188,1.0
2-1,EMB_STD,source_temperature,4,43,13.236141951928273,16.0
2-1,EMB_STD,source_temperature,5,207,77.28751731498406,86.99999999999999
2-1,EMB_STD,source_temperature,6,536,235.6510252259759,232.0
2-1,EMB_STD,source_temperature,7,1016,509.3254565607996,510.0
2-1,EMB_STD,source_temperature,8,1161,657.3937991337982,596.0
2-1,EMB_STD,source_temperature,9,1213,768.9495979287844,705.0
2-1,EMB_STD,source_temperature,10,1336,936.5231924701682,844.0
2-1,EMB_STD,source_temperature,11,1529,1173.7072564221712,1101.0
2-1,EMB_STD,source_temperature,12,2100,1754.6207064722455,1630.0
2-1,EMB_STD,source_temperature,13,4367,3956.4253613995756,3830.0
2-1,EMB_STD,source_temperature,14,9848,9554.601552346381,9445.0
2-1,P0,raw,0,0,0.0,0.0
2-1,P0,raw,1,0,0.0,0.0
2-1,P0,raw,2,0,0.0,0.0
2-1,P0,raw,3,1,0.2611787915229797,1.0
2-1,P0,raw,4,2,0.6360985934734344,0.0
2-1,P0,raw,5,51,19.015564918518063,16.0
2-1,P0,raw,6,134,58.61567777395248,47.0
2-1,P0,raw,7,402,203.68316903710365,182.0
2-1,P0,raw,8,538,304.8747693300247,260.0
2-1,P0,raw,9,593,375.20074486732483,298.0
2-1,P0,raw,10,667,467.71817487478256,344.0
2-1,P0,raw,11,808,620.06420814991,446.0
2-1,P0,raw,12,961,802.4674151539803,545.0
2-1,P0,raw,13,1556,1407.02784460783,952.0
2-1,P0,raw,14,17647,17482.78327947855,15419.0
2-1,P0,source_temperature,0,0,0.0,0.0
2-1,P0,source_temperature,1,0,0.0,0.0
2-1,P0,source_temperature,2,0,0.0,0.0
2-1,P0,source_temperature,3,1,0.2271065444329687,1.0
2-1,P0,source_temperature,4,48,14.774746055043348,14.0
2-1,P0,source_temperature,5,188,69.86499485805712,70.99999999999999
2-1,P0,source_temperature,6,455,199.4548906312537,212.0
2-1,P0,source_temperature,7,938,471.52381743646765,452.99999999999994
2-1,P0,source_temperature,8,1092,618.1653026663682,561.0
2-1,P0,source_temperature,9,1128,713.9374354897518,671.0
2-1,P0,source_temperature,10,1225,859.821313663013,728.0
2-1,P0,source_temperature,11,1446,1110.382335163999,953.0
2-1,P0,source_temperature,12,2177,1819.5520854110318,1570.0
2-1,P0,source_temperature,13,3863,3496.5098050169636,3267.0
2-1,P0,source_temperature,14,10799,10451.625210720276,10009.0
2-1,P2,raw,0,0,0.0,0.0
2-1,P2,raw,1,0,0.0,0.0
2-1,P2,raw,2,0,0.0,0.0
2-1,P2,raw,3,0,0.0,0.0
2-1,P2,raw,4,6,1.818679630756378,3.0
2-1,P2,raw,5,49,18.323854476213455,16.0
2-1,P2,raw,6,142,62.15030288696289,57.0
2-1,P2,raw,7,421,213.59682631492615,178.0
2-1,P2,raw,8,532,301.3532489538193,237.0
2-1,P2,raw,9,535,339.16602301597595,268.0
2-1,P2,raw,10,627,439.9659354686737,331.0
2-1,P2,raw,11,725,556.6078640818596,397.0
2-1,P2,raw,12,942,786.2500655055046,549.0
2-1,P2,raw,13,1409,1273.5028276443481,877.0
2-1,P2,raw,14,17972,17841.840928912163,15634.0
2-1,P2,source_temperature,0,0,0.0,0.0
2-1,P2,source_temperature,1,0,0.0,0.0
2-1,P2,source_temperature,2,0,0.0,0.0
2-1,P2,source_temperature,3,7,1.7242780886143227,3.0
2-1,P2,source_temperature,4,89,27.44095100537029,33.0
2-1,P2,source_temperature,5,322,119.332079616377,122.0
2-1,P2,source_temperature,6,683,298.38035340461556,312.0
2-1,P2,source_temperature,7,1185,594.3693068863143,609.0
2-1,P2,source_temperature,8,1224,693.6960188211473,684.0
2-1,P2,source_temperature,9,1338,846.9683164839214,799.0
2-1,P2,source_temperature,10,1394,976.2536461524666,903.0
2-1,P2,source_temperature,11,1700,1305.8285229850655,1250.0
2-1,P2,source_temperature,12,2361,1971.8178948079158,1856.0
2-1,P2,source_temperature,13,4107,3712.839449473095,3547.0
2-1,P2,source_temperature,14,8950,8657.17692811289,8429.0
2-1,SAR_GN,raw,0,0,0.0,0.0
2-1,SAR_GN,raw,1,0,0.0,0.0
2-1,SAR_GN,raw,2,0,0.0,0.0
2-1,SAR_GN,raw,3,1,0.2611787915229797,1.0
