protocol,seed,method,bounds,receiver_count,role,source_nll_after,source_nll_before,target_labels_used,temperature
receiver_loso_02,3829,T3A,"[0.05, 20]",3,source_validation,0.3708932011912996,0.4285734495497759,False,0.6563725184648669
receiver_loso_02,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.39994494029984023,0.4911641107020744,False,1.7663806530659698
receiver_loso_02,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.4408724467411363,0.530027211413014,False,1.7200550965542925
receiver_loso_02,4829,P0,"[0.05, 20]",3,source_validation,0.44471545693118797,0.5121999117677268,False,1.617984796100079
receiver_loso_02,4829,P2,"[0.05, 20]",3,source_validation,0.41083279647120413,0.5220895859136333,False,1.9415237853180731
receiver_loso_02,4829,T3A,"[0.05, 20]",3,source_validation,0.36813162430770646,0.3992890012976298,False,0.7255335515197011
receiver_loso_02,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.36226821528171255,0.41311859736345663,False,1.5659742197315112
receiver_loso_02,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.44471545693118797,0.5121999117677268,False,1.617984796100079
receiver_loso_03,829,P0,"[0.05, 20]",3,source_validation,0.41154272963016086,0.453062262380682,False,1.4595466694701718
receiver_loso_03,829,P2,"[0.05, 20]",3,source_validation,0.5201787810016412,0.7144199418985315,False,2.1106727243631553
receiver_loso_03,829,T3A,"[0.05, 20]",3,source_validation,0.40059859092408173,0.4830951361543642,False,0.5932082614585051
receiver_loso_03,829,EMB_STD,"[0.05, 20]",3,source_validation,0.4087294219355447,0.4636166353579929,False,1.5356943635260198
receiver_loso_03,829,SAR_GN,"[0.05, 20]",3,source_validation,0.41154272963016086,0.453062262380682,False,1.4595466694701718
receiver_loso_03,1829,P0,"[0.05, 20]",3,source_validation,0.357690587348876,0.39130102814913403,False,1.4389007727337801
receiver_loso_03,1829,P2,"[0.05, 20]",3,source_validation,0.42005077558354015,0.5100334764193782,False,1.806233899955811
receiver_loso_03,1829,T3A,"[0.05, 20]",3,source_validation,0.33915299419763967,0.3765119999497502,False,0.6999955988826505
receiver_loso_03,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.3525503755303232,0.40410231603382546,False,1.5634063976657908
receiver_loso_03,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.357690587348876,0.39130102814913403,False,1.4389007727337801
receiver_loso_03,2829,P0,"[0.05, 20]",3,source_validation,0.38630012739727837,0.4319496779424587,False,1.4936631164230643
receiver_loso_03,2829,P2,"[0.05, 20]",3,source_validation,0.39411771285258945,0.47938567471806187,False,1.7908077110969656
receiver_loso_03,2829,T3A,"[0.05, 20]",3,source_validation,0.3637761624209874,0.4134299247735123,False,0.6702236953877719
receiver_loso_03,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.3837066915806937,0.45639035882138995,False,1.6519832999957147
receiver_loso_03,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.38630012739727837,0.4319496779424587,False,1.4936631164230643
receiver_loso_03,3829,P0,"[0.05, 20]",3,source_validation,0.4334572458752303,0.49361960413916856,False,1.5659144634131679
receiver_loso_03,3829,P2,"[0.05, 20]",3,source_validation,0.46981650433684763,0.6065287725786096,False,1.9588349218416434
receiver_loso_03,3829,T3A,"[0.05, 20]",3,source_validation,0.4019953061063723,0.45384013119764516,False,0.6663649891873733
receiver_loso_03,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.44069686641770445,0.5442908879977842,False,1.7528015624163236
receiver_loso_03,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.4334572458752303,0.49361960413916856,False,1.5659144634131679
receiver_loso_03,4829,P0,"[0.05, 20]",3,source_validation,0.37826651907819847,0.40608684184789845,False,1.3923292266262146
receiver_loso_03,4829,P2,"[0.05, 20]",3,source_validation,0.44162276353248214,0.5273636813428096,False,1.7927002232826479
receiver_loso_03,4829,T3A,"[0.05, 20]",3,source_validation,0.3661737030792398,0.43801455428692365,False,0.6062620355724146
receiver_loso_03,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.38000696846069393,0.42542728059577856,False,1.5293634040573156
receiver_loso_03,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.37826651907819847,0.40608684184789845,False,1.3923292266262146
receiver_loso_04,829,P0,"[0.05, 20]",3,source_validation,0.5222270437144975,0.6264411830315839,False,1.7560291926602758
receiver_loso_04,829,P2,"[0.05, 20]",3,source_validation,0.5074595668479868,0.691375331822503,False,2.1696434075686915
receiver_loso_04,829,T3A,"[0.05, 20]",3,source_validation,0.46014676701511376,0.4981362086400174,False,0.7095159480023465
receiver_loso_04,829,EMB_STD,"[0.05, 20]",3,source_validation,0.5222921071027641,0.6683696407780552,False,1.9366187457904032
receiver_loso_04,829,SAR_GN,"[0.05, 20]",3,source_validation,0.5222270437144975,0.6264411830315839,False,1.7560291926602758
receiver_loso_04,1829,P0,"[0.05, 20]",3,source_validation,0.479976249424986,0.5419351396472926,False,1.5843546522239684
receiver_loso_04,1829,P2,"[0.05, 20]",3,source_validation,0.4918304577848411,0.6883070433991695,False,2.257649852983571
receiver_loso_04,1829,T3A,"[0.05, 20]",3,source_validation,0.432650822145666,0.4853329241422295,False,0.6511577510008661
receiver_loso_04,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.47887731421058327,0.5744077811353254,False,1.7354711297445375
receiver_loso_04,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.4799103319004605,0.541861172297618,False,1.584299366847226
receiver_loso_04,2829,P0,"[0.05, 20]",3,source_validation,0.47428667660133045,0.5246945823448363,False,1.4843683925328903
receiver_loso_04,2829,P2,"[0.05, 20]",3,source_validation,0.4965812352310735,0.7439398337365297,False,2.455938384562548
receiver_loso_04,2829,T3A,"[0.05, 20]",3,source_validation,0.443029827849037,0.48235330536046134,False,0.7112072398154765
receiver_loso_04,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.4780528256972137,0.5468762551910112,False,1.5850135860690795
receiver_loso_04,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.47428667660133045,0.5246945823448363,False,1.4843683925328903
receiver_loso_04,3829,P0,"[0.05, 20]",3,source_validation,0.6635019289752041,0.8585621578703501,False,2.0149407583309213
receiver_loso_04,3829,P2,"[0.05, 20]",3,source_validation,0.5322368522435659,0.7638546137292108,False,2.3016584630536285
receiver_loso_04,3829,T3A,"[0.05, 20]",3,source_validation,0.5687405822291199,0.5907932967373499,False,0.7674384824620029
receiver_loso_04,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.6647913115050531,0.9592106083078716,False,2.2928564809847782
receiver_loso_04,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.6636117354810208,0.8589011988275747,False,2.015515999515338
receiver_loso_04,4829,P0,"[0.05, 20]",3,source_validation,0.4392672914338711,0.5025841047504253,False,1.6043936571949031
receiver_loso_04,4829,P2,"[0.05, 20]",3,source_validation,0.5596578485955989,0.7490647525915235,False,2.123285426153931
receiver_loso_04,4829,T3A,"[0.05, 20]",3,source_validation,0.4027364790244314,0.4479744231705993,False,0.6695904568274516
receiver_loso_04,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.4532159666299655,0.5466112803223535,False,1.756033958610934
receiver_loso_04,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.4392672914338711,0.5025841047504253,False,1.6043936571949031
receiver_loso_05,829,P0,"[0.05, 20]",3,source_validation,0.6291152238782621,0.8625109085190061,False,2.100327252951785
receiver_loso_05,829,P2,"[0.05, 20]",3,source_validation,0.6461245709593083,0.8460640755052301,False,2.0266288821159657
receiver_loso_05,829,T3A,"[0.05, 20]",3,source_validation,0.5456743391340236,0.5573608710076572,False,0.8351914369562683
receiver_loso_05,829,EMB_STD,"[0.05, 20]",3,source_validation,0.5819722873600189,0.80550443270547,False,2.133082776654989
receiver_loso_05,829,SAR_GN,"[0.05, 20]",3,source_validation,0.6291152238782621,0.8625109085190061,False,2.100327252951785
receiver_loso_05,1829,P0,"[0.05, 20]",3,source_validation,0.5997940237973945,0.6866202337885049,False,1.6177157968677045
receiver_loso_05,1829,P2,"[0.05, 20]",3,source_validation,0.6437433268927485,0.7857588160820566,False,1.8730058458462508
receiver_loso_05,1829,T3A,"[0.05, 20]",3,source_validation,0.5610381456507402,0.591810293126826,False,0.7416343477635206
receiver_loso_05,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.591888532446712,0.7079574318801992,False,1.7459092939626157
receiver_loso_05,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.5997940237973945,0.6866202337885049,False,1.6177157968677045
receiver_loso_05,2829,P0,"[0.05, 20]",3,source_validation,0.5769629792961756,0.7208648649270942,False,1.834744026816546
receiver_loso_05,2829,P2,"[0.05, 20]",3,source_validation,0.645924652789991,0.8291611144083415,False,1.9714333451694046
receiver_loso_05,2829,T3A,"[0.05, 20]",3,source_validation,0.5081162879546832,0.5280783475260463,False,0.7854575002609466
receiver_loso_05,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.5376156304062775,0.6678557731807584,False,1.8284586859655254
receiver_loso_05,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.5769629792961756,0.7208648649270942,False,1.834744026816546
receiver_loso_05,3829,P0,"[0.05, 20]",3,source_validation,0.665232872411691,0.7736513172858359,False,1.7062016375896312
receiver_loso_05,3829,P2,"[0.05, 20]",3,source_validation,0.6009764082027242,0.6816969656403238,False,1.6211352914464197
receiver_loso_05,3829,T3A,"[0.05, 20]",3,source_validation,0.5844787586382132,0.6554537056320008,False,0.6223791758463734
receiver_loso_05,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.6662558092793852,0.8603113542651025,False,1.985608787461058
receiver_loso_05,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.6652822334222758,0.7738264332369638,False,1.7066414731604225
receiver_loso_05,4829,P0,"[0.05, 20]",3,source_validation,0.5569435236964173,0.6407941319145788,False,1.6407632734096347
receiver_loso_05,4829,P2,"[0.05, 20]",3,source_validation,0.6360063884278491,0.927490834450901,False,2.4108228618627807
receiver_loso_05,4829,T3A,"[0.05, 20]",3,source_validation,0.4958630810634177,0.5412785308608955,False,0.6795178059911261
receiver_loso_05,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.5438673998500682,0.6548609312133723,False,1.7677078970940607
receiver_loso_05,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.5569435236964173,0.6407941319145788,False,1.6407632734096347
receiver_loso_06,829,P0,"[0.05, 20]",3,source_validation,0.5131570515789077,0.6178490858396335,False,1.7414733204466695
receiver_loso_06,829,P2,"[0.05, 20]",3,source_validation,0.47483370931248475,0.6476527127932358,False,2.124415445948148
receiver_loso_06,829,T3A,"[0.05, 20]",3,source_validation,0.45825938842722974,0.5106071370560428,False,0.6697823947086785
receiver_loso_06,829,EMB_STD,"[0.05, 20]",3,source_validation,0.4998224624762983,0.6419203516916783,False,1.9081498350484574
receiver_loso_06,829,SAR_GN,"[0.05, 20]",3,source_validation,0.5131570515789077,0.6178490858396335,False,1.7414733204466695
receiver_loso_06,1829,P0,"[0.05, 20]",3,source_validation,0.41816819758247276,0.4513935193653848,False,1.4238867173415306
receiver_loso_06,1829,P2,"[0.05, 20]",3,source_validation,0.49218542509971747,0.6685020729479106,False,2.1381848740325986
receiver_loso_06,1829,T3A,"[0.05, 20]",3,source_validation,0.39288462771279614,0.45790697067628017,False,0.6167877241671632
receiver_loso_06,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.4023870154627181,0.45726071574012456,False,1.5731669946065554
receiver_loso_06,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.41816819758247276,0.4513935193653848,False,1.4238867173415306
receiver_loso_06,2829,P0,"[0.05, 20]",3,source_validation,0.4625995868338868,0.525676100600052,False,1.5530483062044544
receiver_loso_06,2829,P2,"[0.05, 20]",3,source_validation,0.4432949098832397,0.5287380884189824,False,1.7289043750606252
receiver_loso_06,2829,T3A,"[0.05, 20]",3,source_validation,0.4303303696115153,0.48199939784699036,False,0.6773136236700672
receiver_loso_06,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.456162848120663,0.5526687451338026,False,1.7298762382438886
receiver_loso_06,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.4625995868338868,0.525676100600052,False,1.5530483062044544
receiver_loso_06,3829,P0,"[0.05, 20]",3,source_validation,0.5132695624138232,0.606928602514753,False,1.70089104032688
receiver_loso_06,3829,P2,"[0.05, 20]",3,source_validation,0.4048742563080774,0.46016098902557084,False,1.5596373457630595
receiver_loso_06,3829,T3A,"[0.05, 20]",3,source_validation,0.4739835322379434,0.5445803098854004,False,0.6132371318686304
receiver_loso_06,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.5035601335300319,0.6439324744483594,False,1.8965078017049175
receiver_loso_06,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.513210333132899,0.6068532765317614,False,1.70084864241902
receiver_loso_06,4829,P0,"[0.05, 20]",3,source_validation,0.41327913716633896,0.4240205911029438,False,1.2132943329930963
receiver_loso_06,4829,P2,"[0.05, 20]",3,source_validation,0.5059838300768241,0.7797604512728339,False,2.4748273114873647
receiver_loso_06,4829,T3A,"[0.05, 20]",3,source_validation,0.3912046000286466,0.48915571767400573,False,0.577091413503759
receiver_loso_06,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.39313998744304657,0.41678435919169815,False,1.329466344197508
receiver_loso_06,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.41319073174055787,0.423912633568031,False,1.2131083450074425
receiver_loso_07,829,P0,"[0.05, 20]",3,source_validation,0.5735928641074454,0.6567033638027823,False,1.5995592605872246
receiver_loso_07,829,P2,"[0.05, 20]",3,source_validation,0.5496886114345182,0.7276391184731313,False,2.069734015064235
receiver_loso_07,829,T3A,"[0.05, 20]",3,source_validation,0.44634302233270695,0.5168573375611939,False,0.6030220728241064
receiver_loso_07,829,EMB_STD,"[0.05, 20]",3,source_validation,0.48180178829186326,0.5544507453565721,False,1.5899023346596515
receiver_loso_07,829,SAR_GN,"[0.05, 20]",3,source_validation,0.573541415898218,0.6567435944089645,False,1.5999454761385121
receiver_loso_07,1829,P0,"[0.05, 20]",3,source_validation,0.5409614056009824,0.6764197743850152,False,1.8358086059181191
receiver_loso_07,1829,P2,"[0.05, 20]",3,source_validation,0.5380721711669832,0.6603419790383138,False,1.8623167515516177
receiver_loso_07,1829,T3A,"[0.05, 20]",3,source_validation,0.3990095818517745,0.4387630256638528,False,0.6891793644131617
receiver_loso_07,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.5015758513912432,0.6655826378749935,False,1.9543130570305178
receiver_loso_07,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.5412066894790216,0.6769715885381068,False,1.8367062303293247
receiver_loso_07,2829,P0,"[0.05, 20]",3,source_validation,0.5330835553227632,0.6477723769041254,False,1.755298422903559
receiver_loso_07,2829,P2,"[0.05, 20]",3,source_validation,0.5213174340546011,0.7275741463411073,False,2.1919548868635457
receiver_loso_07,2829,T3A,"[0.05, 20]",3,source_validation,0.4844780818316197,0.5106262955423836,False,0.7552117243698162
receiver_loso_07,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.4675636957731049,0.5886770471151029,False,1.8152703458494073
receiver_loso_07,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.5327249643427509,0.6472958948660746,False,1.7549485465424535
receiver_loso_07,3829,P0,"[0.05, 20]",3,source_validation,0.6772852472372666,0.7579927297420852,False,1.5553869073083617
receiver_loso_07,3829,P2,"[0.05, 20]",3,source_validation,0.5126879702112346,0.6870662985617114,False,2.0822829943703196
receiver_loso_07,3829,T3A,"[0.05, 20]",3,source_validation,0.6410505099154963,0.7084295663613084,False,0.635376180819694
receiver_loso_07,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.6576353160543515,0.7876522569258535,False,1.7427070714254889
receiver_loso_07,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.6774932275494674,0.7584721659781694,False,1.5563016242557415
receiver_loso_07,4829,P0,"[0.05, 20]",3,source_validation,0.5715997094755859,0.6949218232247816,False,1.7855973224925048
receiver_loso_07,4829,P2,"[0.05, 20]",3,source_validation,0.5858430485703049,0.8479029243747686,False,2.3401930701971763
receiver_loso_07,4829,T3A,"[0.05, 20]",3,source_validation,0.4631325738552996,0.5226241439825557,False,0.6367162027058074
receiver_loso_07,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.56777364144408,0.7504741566657525,False,2.0005928058679405
receiver_loso_07,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.5716207078915255,0.6950639088298222,False,1.78597377593849
receiver_loso_08,829,P0,"[0.05, 20]",3,source_validation,0.4861491373939037,0.5453780460861062,False,1.5412958041592175
receiver_loso_08,829,P2,"[0.05, 20]",3,source_validation,0.4488686433212516,0.5568972010739187,False,1.8008673910327149
receiver_loso_08,829,T3A,"[0.05, 20]",3,source_validation,0.47389690145900953,0.5328464314513934,False,0.6419440405860316
receiver_loso_08,829,EMB_STD,"[0.05, 20]",3,source_validation,0.4914080426954018,0.580091890099553,False,1.6791947420958047
receiver_loso_08,829,SAR_GN,"[0.05, 20]",3,source_validation,0.4861491373939037,0.5453780460861062,False,1.5412958041592175
receiver_loso_08,1829,P0,"[0.05, 20]",3,source_validation,0.4287337923494731,0.4564913817515899,False,1.359820031404894
receiver_loso_08,1829,P2,"[0.05, 20]",3,source_validation,0.4342015151741232,0.49494182353689214,False,1.589732625273382
receiver_loso_08,1829,T3A,"[0.05, 20]",3,source_validation,0.4463702510393657,0.5067190010520172,False,0.6475437648050745
receiver_loso_08,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.4334996606512289,0.4857424502681909,False,1.5113798376268126
receiver_loso_08,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.4287337923494731,0.4564913817515899,False,1.359820031404894
receiver_loso_08,2829,P0,"[0.05, 20]",3,source_validation,0.4160660281474109,0.4654205534483789,False,1.4957446520390538
receiver_loso_08,2829,P2,"[0.05, 20]",3,source_validation,0.3897630229012012,0.5342867807207236,False,2.129581802478796
receiver_loso_08,2829,T3A,"[0.05, 20]",3,source_validation,0.4371444786034851,0.4810959462429732,False,0.6999858221557664
receiver_loso_08,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.4169108771641398,0.4954530837100954,False,1.6574177986034104
receiver_loso_08,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.4160660281474109,0.4654205534483789,False,1.4957446520390538
receiver_loso_08,3829,P0,"[0.05, 20]",3,source_validation,0.4102248263788062,0.4881179748630962,False,1.6759139266438563
receiver_loso_08,3829,P2,"[0.05, 20]",3,source_validation,0.39508806380860184,0.5639745955891158,False,2.207725813251208
receiver_loso_08,3829,T3A,"[0.05, 20]",3,source_validation,0.37540324314832346,0.4294914003188309,False,0.6503380587933889
receiver_loso_08,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.44138423059197257,0.5650389337386388,False,1.8714220746268864
receiver_loso_08,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.4102248263788062,0.4881179748630962,False,1.6759139266438563
receiver_loso_08,4829,P0,"[0.05, 20]",3,source_validation,0.38652501827920593,0.4444007331757412,False,1.5833509068877476
receiver_loso_08,4829,P2,"[0.05, 20]",3,source_validation,0.4062973489098331,0.6191333906609284,False,2.412019868015817
receiver_loso_08,4829,T3A,"[0.05, 20]",3,source_validation,0.3611509497181847,0.41732737956199556,False,0.6539938012085869
receiver_loso_08,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.4005050590332823,0.5064539709976089,False,1.807022323266855
receiver_loso_08,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.38652501827920593,0.4444007331757412,False,1.5833509068877476
receiver_loso_09,829,P0,"[0.05, 20]",3,source_validation,0.46048594387269515,0.5249466221725436,False,1.5967041186417625
receiver_loso_09,829,P2,"[0.05, 20]",3,source_validation,0.46637119752758704,0.6532359078029497,False,2.268972787927273
receiver_loso_09,829,T3A,"[0.05, 20]",3,source_validation,0.4089549293612665,0.4601208712782847,False,0.6623396795678804
receiver_loso_09,829,EMB_STD,"[0.05, 20]",3,source_validation,0.43154616665543566,0.5029409098819216,False,1.6459439192446892
receiver_loso_09,829,SAR_GN,"[0.05, 20]",3,source_validation,0.46048594387269515,0.5249466221725436,False,1.5967041186417625
receiver_loso_09,1829,P0,"[0.05, 20]",3,source_validation,0.4525518751026394,0.5063183004290056,False,1.5444299012378497
receiver_loso_09,1829,P2,"[0.05, 20]",3,source_validation,0.4507585795274276,0.5192140849845958,False,1.6777464577122474
receiver_loso_09,1829,T3A,"[0.05, 20]",3,source_validation,0.3941815104558393,0.4612579177486112,False,0.6082067526680642
receiver_loso_09,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.4264985678207738,0.49929341347133266,False,1.6491982285825424
receiver_loso_09,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.45252771087634014,0.5062926173087585,False,1.5444211465104032
receiver_loso_09,2829,P0,"[0.05, 20]",3,source_validation,0.4919645789110427,0.5166774329178688,False,1.324652953678727
receiver_loso_09,2829,P2,"[0.05, 20]",3,source_validation,0.5614141543591213,0.7703898291523229,False,2.2353721290464725
receiver_loso_09,2829,T3A,"[0.05, 20]",3,source_validation,0.46569994999244274,0.5397829898668262,False,0.6140451177913729
receiver_loso_09,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.4616092623789683,0.4898466924910476,False,1.3559502836083346
receiver_loso_09,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.4919645789110427,0.5166774329178688,False,1.324652953678727
receiver_loso_09,3829,P0,"[0.05, 20]",3,source_validation,0.6322622854902061,0.8385986607353629,False,2.094856774939218
receiver_loso_09,3829,P2,"[0.05, 20]",3,source_validation,0.5183419228763507,0.6520596382532401,False,2.0049878912693426
receiver_loso_09,3829,T3A,"[0.05, 20]",3,source_validation,0.5441749600031808,0.5649089515054012,False,0.7803110313482822
receiver_loso_09,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.611169101177818,0.8945751254383801,False,2.309819534381316
receiver_loso_09,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.6322622854902061,0.8385986607353629,False,2.094856774939218
receiver_loso_09,4829,P0,"[0.05, 20]",3,source_validation,0.41423513391694944,0.47241874033090253,False,1.606941339861781
receiver_loso_09,4829,P2,"[0.05, 20]",3,source_validation,0.4660736958271121,0.5844532498927476,False,1.9392320622881745
receiver_loso_09,4829,T3A,"[0.05, 20]",3,source_validation,0.37564682067819594,0.3986589656032458,False,0.7566810887097509
receiver_loso_09,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.4002349542134294,0.4854596109464712,False,1.758070226183721
receiver_loso_09,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.41423513391694944,0.47241874033090253,False,1.606941339861781
receiver_loso_10,829,P0,"[0.05, 20]",3,source_validation,0.38750748645121497,0.44942763438270944,False,1.624249379594629
receiver_loso_10,829,P2,"[0.05, 20]",3,source_validation,0.42771681210754814,0.529566410603126,False,1.8159115501417418
receiver_loso_10,829,T3A,"[0.05, 20]",3,source_validation,0.3400561550688635,0.3935341528597382,False,0.6391611097924523
receiver_loso_10,829,EMB_STD,"[0.05, 20]",3,source_validation,0.3577634017340432,0.41881148137532476,False,1.6318752234398755
receiver_loso_10,829,SAR_GN,"[0.05, 20]",3,source_validation,0.38750748645121497,0.44942763438270944,False,1.624249379594629
receiver_loso_10,1829,P0,"[0.05, 20]",3,source_validation,0.4130480253283168,0.5041137401430111,False,1.7976486321788139
receiver_loso_10,1829,P2,"[0.05, 20]",3,source_validation,0.44779550338740465,0.6307057093756664,False,2.2138043087104675
receiver_loso_10,1829,T3A,"[0.05, 20]",3,source_validation,0.3681608949487835,0.3922793698661879,False,0.7498603878464231
receiver_loso_10,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.394182971015785,0.5031085815777084,False,1.880927820136665
receiver_loso_10,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.4130480253283168,0.5041137401430111,False,1.7976486321788139
receiver_loso_10,2829,P0,"[0.05, 20]",3,source_validation,0.3958395146110278,0.46029041236833396,False,1.621673098271825
receiver_loso_10,2829,P2,"[0.05, 20]",3,source_validation,0.40272793962555814,0.4937513305028396,False,1.794093655250336
receiver_loso_10,2829,T3A,"[0.05, 20]",3,source_validation,0.3488484324547452,0.3718332250729988,False,0.7559459975114564
receiver_loso_10,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.3458056119944892,0.39362328704380295,False,1.5487694416527398
receiver_loso_10,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.3958395146110278,0.46029041236833396,False,1.621673098271825
receiver_loso_10,3829,P0,"[0.05, 20]",3,source_validation,0.4586380402916204,0.5324058137663892,False,1.645747650551908
receiver_loso_10,3829,P2,"[0.05, 20]",3,source_validation,0.37600343802565694,0.5260157296547899,False,2.1672127858648467
receiver_loso_10,3829,T3A,"[0.05, 20]",3,source_validation,0.39774500674293406,0.4537902101162912,False,0.6270892448013686
receiver_loso_10,3829,EMB_STD,"[0.05, 20]",3,source_validation,0.4204210058520584,0.48804884881954247,False,1.6239649233995839
receiver_loso_10,3829,SAR_GN,"[0.05, 20]",3,source_validation,0.4586380402916204,0.5324058137663892,False,1.645747650551908
receiver_loso_10,4829,P0,"[0.05, 20]",3,source_validation,0.3880854219671672,0.4206848178518303,False,1.4182902872274774
receiver_loso_10,4829,P2,"[0.05, 20]",3,source_validation,0.4286331619461022,0.6647025235125673,False,2.4583624486263624
receiver_loso_10,4829,T3A,"[0.05, 20]",3,source_validation,0.36208537119082224,0.4088566677412491,False,0.6803845190148736
receiver_loso_10,4829,EMB_STD,"[0.05, 20]",3,source_validation,0.36146031745854684,0.4008234068582994,False,1.4667807164870243
receiver_loso_10,4829,SAR_GN,"[0.05, 20]",3,source_validation,0.3880854219671672,0.4206848178518303,False,1.4182902872274774
receiver_loso_11,829,P0,"[0.05, 20]",3,source_validation,0.8381206747956647,0.984118380260497,False,1.7564354421012895
receiver_loso_11,829,P2,"[0.05, 20]",3,source_validation,0.7641225484655161,1.1580743268326776,False,2.629471811518406
receiver_loso_11,829,T3A,"[0.05, 20]",3,source_validation,0.7983703313212781,0.8046010141609906,False,0.8801290320933558
receiver_loso_11,829,EMB_STD,"[0.05, 20]",3,source_validation,0.8321704267694638,1.0606855945197518,False,2.0070239809596444
receiver_loso_11,829,SAR_GN,"[0.05, 20]",3,source_validation,0.8381000801482413,0.9842271880068916,False,1.7567682175429171
receiver_loso_11,1829,P0,"[0.05, 20]",3,source_validation,0.7029840575258103,0.8749805768348061,False,1.9064623639993619
receiver_loso_11,1829,P2,"[0.05, 20]",3,source_validation,0.8046905665222464,1.3319477737190162,False,2.867215446132334
receiver_loso_11,1829,T3A,"[0.05, 20]",3,source_validation,0.7109238327860229,0.7115258223870294,False,0.9621971560956748
receiver_loso_11,1829,EMB_STD,"[0.05, 20]",3,source_validation,0.69392067590565,0.9226485868207167,False,2.107052146142024
receiver_loso_11,1829,SAR_GN,"[0.05, 20]",3,source_validation,0.7029840575258103,0.8749805768348061,False,1.9064623639993619
receiver_loso_11,2829,P0,"[0.05, 20]",3,source_validation,0.7155287257902033,0.9175557274383431,False,1.9837779162565652
receiver_loso_11,2829,P2,"[0.05, 20]",3,source_validation,0.8376688641580015,1.4286434810494901,False,3.083727711127048
receiver_loso_11,2829,T3A,"[0.05, 20]",3,source_validation,0.6285604970026726,0.6337613639323468,False,0.8878535008445154
receiver_loso_11,2829,EMB_STD,"[0.05, 20]",3,source_validation,0.6854779832752328,0.9056854271196939,False,2.0823859712675987
receiver_loso_11,2829,SAR_GN,"[0.05, 20]",3,source_validation,0.7155287257902033,0.9175557274383431,False,1.9837779162565652
receiver_loso_11,3829,P0,"[0.05, 20]",3,source_validation,0.8171754016418445,1.029301387557231,False,1.9931721069665147
